id,account_id,related_transaction_id,type_code,date,amount,created_at,updated_at,card_id,status
02db2626-374e-4bae-bd4a-5a0d08cf2f50,e8ab063e-9ef5-48f5-a288-111111111111,NULL,PAYMENT,2017-12-07 02:35:15,4073185.86,2017-12-19 15:08:27,2017-12-26 08:52:06,SND-2211-2222,ACTIVE
32aebf7e-a4cc-4573-9221-f060dd801812,e8ab063e-9ef5-48f5-a288-222222222222,NULL,PAYMENT,2017-12-27 21:58:19,3531695.97,2017-12-06 06:14:18,2017-12-13 18:10:39,SND-2211-6666,ACTIVE
aad0081c-aeb1-42eb-8529-ad4d06497dff,e8ab063e-9ef5-48f5-a288-333333333333,NULL,DEPOSIT,2017-12-19 19:29:43,785820.2,2017-12-03 20:51:17,2017-12-18 06:16:12,SND-2211-1111,ACTIVE
739d88a7-2458-4d42-977a-39e1fe92ee1e,e8ab063e-9ef5-48f5-a288-444444444444,NULL,PAYMENT,2017-12-11 12:55:04,1038740.06,2017-12-26 06:10:39,2017-12-22 18:17:07,SND-2211-4444,ACTIVE
02d49817-478d-4e69-b148-752669e811fa,e8ab063e-9ef5-48f5-a288-222222222222,NULL,PAYMENT,2017-12-30 01:57:02,2223333,2017-12-09 01:51:41,2017-12-07 15:04:26,SND-2211-6666,ACTIVE
1d22b953-0777-4456-9409-fc331bba7be7,e8ab063e-9ef5-48f5-a288-333333333333,NULL,EXPENSE,2017-12-13 13:46:17,1252813.75,2017-12-01 19:44:26,2017-12-04 02:52:05,SND-2211-4444,ACTIVE
211594af-d57d-48c9-9559-dad396ab31a5,e8ab063e-9ef5-48f5-a288-222222222222,NULL,EXPENSE,2017-12-01 12:35:27,4552818.38,2017-12-09 20:03:38,2017-12-01 14:35:17,SND-2211-5555,ACTIVE
d17466e1-b8c2-430b-a8ee-400f26411035,e8ab063e-9ef5-48f5-a288-333333333333,NULL,REFUND,2017-12-23 04:18:31,2749304.22,2017-12-28 08:55:56,2017-12-03 10:18:18,SND-2211-4444,ACTIVE
30b7e962-f7eb-4b7b-83b0-82a531ba5088,e8ab063e-9ef5-48f5-a288-111111111111,NULL,EXPENSE,2017-12-28 20:51:34,1684061.88,2017-12-24 18:33:17,2017-12-02 17:28:43,SND-2211-3333,ACTIVE
77dfb16e-44d9-4983-b08a-badf89e01080,e8ab063e-9ef5-48f5-a288-222222222222,NULL,DEPOSIT,2017-12-06 23:05:18,2044772.49,2017-12-04 06:03:47,2017-12-22 06:57:24,SND-2211-6666,ACTIVE
450dcd61-723e-4595-968d-5d1026f1abbc,e8ab063e-9ef5-48f5-a288-222222222222,NULL,DEPOSIT,2017-12-27 01:28:35,841736,2017-12-05 01:24:47,2017-12-20 05:39:33,SND-2211-5555,ACTIVE
b7faff6e-bd59-4611-8c59-20c8c29d0082,e8ab063e-9ef5-48f5-a288-222222222222,NULL,PAYMENT,2017-12-04 12:56:39,4648362,2017-12-10 22:27:02,2017-12-07 18:43:53,SND-2211-4444,ACTIVE
81cd1cff-51bb-4d35-a3d7-d142a00dc9d0,e8ab063e-9ef5-48f5-a288-444444444444,NULL,DEPOSIT,2017-12-13 11:04:06,2478490.06,2017-12-13 17:56:37,2017-12-18 02:38:48,SND-2211-2222,ACTIVE
d7b1f38b-fb15-4691-a814-9b08e47d174e,e8ab063e-9ef5-48f5-a288-222222222222,NULL,REFUND,2017-12-06 10:52:40,2934370,2017-12-24 01:19:17,2017-12-01 18:41:07,SND-2211-4444,ACTIVE
b58ea15a-0d3b-4979-a77c-7ccb63add2f6,e8ab063e-9ef5-48f5-a288-333333333333,NULL,REFUND,2017-12-19 16:29:58,2714197.46,2017-12-01 07:06:46,2017-12-15 16:55:53,SND-2211-5555,ACTIVE
705fd49f-8023-48a5-9b63-08d3cbdb5413,e8ab063e-9ef5-48f5-a288-111111111111,NULL,PAYMENT,2017-12-23 19:10:29,4750220,2017-12-26 18:07:48,2017-12-11 17:39:00,SND-2211-4444,ACTIVE
061ee22d-1c82-4e78-9ad6-4d54513c3d94,e8ab063e-9ef5-48f5-a288-333333333333,NULL,PAYMENT,2017-12-17 01:59:30,907587.31,2017-12-09 02:54:45,2017-12-02 07:17:36,SND-2211-2222,ACTIVE
8402c56c-27b0-4836-bfc8-ea540ec37429,e8ab063e-9ef5-48f5-a288-111111111111,NULL,PAYMENT,2017-12-12 05:11:20,1668094.66,2017-12-19 10:53:19,2017-12-08 10:22:29,SND-2211-4444,ACTIVE
d76cac1e-f664-462e-8523-7287b51415a2,e8ab063e-9ef5-48f5-a288-222222222222,NULL,DEPOSIT,2017-12-10 02:40:47,824356.63,2017-12-13 03:37:06,2017-12-17 15:11:38,SND-2211-5555,ACTIVE
75e1e25f-22a2-404c-b528-4cb747b5e106,e8ab063e-9ef5-48f5-a288-333333333333,NULL,REFUND,2017-12-11 10:29:24,3088352.87,2017-12-26 21:20:16,2017-12-12 21:30:41,SND-2211-3333,ACTIVE
a77931df-46ff-4913-a5bd-403011fa8d69,e8ab063e-9ef5-48f5-a288-222222222222,NULL,PAYMENT,2017-12-26 03:31:04,3168489,2017-12-23 14:43:29,2017-12-27 00:11:51,SND-2211-6666,ACTIVE
b172b5bc-2e40-4cd1-8cfa-bd590270df2d,e8ab063e-9ef5-48f5-a288-222222222222,NULL,EXPENSE,2017-12-05 17:37:31,305787.59,2017-12-11 18:06:37,2017-12-25 01:24:28,SND-2211-4444,ACTIVE
c68aa411-9764-46e2-86b2-6085806e2c35,e8ab063e-9ef5-48f5-a288-111111111111,NULL,REFUND,2017-12-06 23:06:34,2883892,2017-12-24 11:32:39,2017-12-04 10:18:46,SND-2211-2222,ACTIVE
6b482e77-ac94-485a-8958-096ba0e4da13,e8ab063e-9ef5-48f5-a288-444444444444,NULL,DEPOSIT,2017-12-04 17:55:21,4279794.1,2017-12-02 07:18:55,2017-12-21 12:10:22,SND-2211-3333,ACTIVE
732c3068-6851-45ef-a4e1-5c34006c118e,e8ab063e-9ef5-48f5-a288-444444444444,NULL,PAYMENT,2017-12-26 23:47:34,3955184.85,2017-12-03 02:28:03,2017-12-15 00:48:25,SND-2211-2222,ACTIVE
0e1b6ff6-63a1-4444-ab97-c011f31fdbcd,e8ab063e-9ef5-48f5-a288-333333333333,NULL,REFUND,2017-12-15 20:09:32,3025336.79,2017-12-11 01:25:19,2017-12-30 08:20:27,SND-2211-4444,ACTIVE
c26b8c6b-bfa9-4f9c-a948-7ae40609df87,e8ab063e-9ef5-48f5-a288-333333333333,NULL,DEPOSIT,2017-12-26 07:21:24,1050786.52,2017-12-26 12:58:22,2017-12-04 14:10:37,SND-2211-1111,ACTIVE
c924e598-487b-495f-abd5-ce7eb526df10,e8ab063e-9ef5-48f5-a288-333333333333,NULL,PAYMENT,2017-12-12 19:39:30,4334229,2017-12-19 12:30:21,2017-12-30 02:17:26,SND-2211-6666,ACTIVE
d10d3682-03c2-483a-8171-1718427d2f13,e8ab063e-9ef5-48f5-a288-222222222222,NULL,PAYMENT,2017-12-15 00:38:23,3398860.11,2017-12-27 14:48:30,2017-12-29 17:44:03,SND-2211-4444,ACTIVE
10bb0e06-2c82-415f-8c3b-95ef547177c2,e8ab063e-9ef5-48f5-a288-444444444444,NULL,PAYMENT,2017-12-10 17:27:36,2248434,2017-12-12 11:39:26,2017-12-26 21:20:13,SND-2211-1111,ACTIVE
adeca742-6a3c-4f3d-9457-e1655ce9003a,e8ab063e-9ef5-48f5-a288-444444444444,NULL,PAYMENT,2017-12-18 03:01:05,1801264.28,2017-12-20 05:37:00,2017-12-18 23:14:06,SND-2211-4444,ACTIVE
4825d56c-10ac-4c09-8732-4bdda340ecb9,e8ab063e-9ef5-48f5-a288-222222222222,NULL,REFUND,2017-12-06 19:37:53,2484312,2017-12-05 04:17:32,2017-12-28 20:37:03,SND-2211-2222,ACTIVE
03fa02e2-9549-47f0-a07a-7a2009f08ecc,e8ab063e-9ef5-48f5-a288-111111111111,NULL,DEPOSIT,2017-12-21 08:27:03,3435372,2017-12-06 13:56:13,2017-12-13 07:24:23,SND-2211-2222,ACTIVE
ee6633a0-db90-4f15-9b13-8c6808a64360,e8ab063e-9ef5-48f5-a288-444444444444,NULL,EXPENSE,2017-12-19 06:39:43,4681797,2017-12-09 06:17:31,2017-12-23 08:39:24,SND-2211-3333,ACTIVE
f0b8273e-6970-4c13-aee2-63d5c06f0392,e8ab063e-9ef5-48f5-a288-222222222222,NULL,EXPENSE,2017-12-29 02:35:18,2532502.36,2017-12-18 00:10:20,2017-12-02 15:22:44,SND-2211-1111,ACTIVE
b898071b-a030-4994-83ed-09ef2ffbfde1,e8ab063e-9ef5-48f5-a288-111111111111,NULL,REFUND,2017-12-17 02:17:12,3024804.72,2017-12-07 06:47:33,2017-12-14 09:28:35,SND-2211-4444,ACTIVE
d71a057d-a26b-4147-925b-6bfff0f2421a,e8ab063e-9ef5-48f5-a288-111111111111,NULL,EXPENSE,2017-12-04 21:52:15,2063979.32,2017-12-21 22:27:19,2017-12-26 03:28:41,SND-2211-1111,ACTIVE
c20b7d3a-e8e9-4392-8d6b-74176532f2e8,e8ab063e-9ef5-48f5-a288-222222222222,NULL,REFUND,2017-12-15 04:45:08,2014873.96,2017-12-18 22:20:46,2017-12-16 12:34:09,SND-2211-3333,ACTIVE
8f85cd75-1311-4322-b4da-0cf36e20a555,e8ab063e-9ef5-48f5-a288-111111111111,NULL,REFUND,2017-12-21 17:44:33,2375169.35,2017-12-08 17:06:55,2017-12-21 21:23:38,SND-2211-2222,ACTIVE
c83239e8-843f-4407-b8a6-5e8acb244f4a,e8ab063e-9ef5-48f5-a288-333333333333,NULL,REFUND,2017-12-25 10:50:38,305226.45,2017-12-15 18:26:10,2017-12-09 10:56:29,SND-2211-2222,ACTIVE
6713d999-eef6-419f-b4fc-93e1a7cc59f2,e8ab063e-9ef5-48f5-a288-222222222222,NULL,REFUND,2017-12-20 12:11:48,746717.34,2017-12-10 22:54:18,2017-12-08 23:00:36,SND-2211-5555,ACTIVE
81f31aab-def2-4d1e-b955-0d527e915336,e8ab063e-9ef5-48f5-a288-333333333333,NULL,EXPENSE,2017-12-17 01:40:05,3116791.21,2017-12-01 13:42:14,2017-12-03 03:09:11,SND-2211-2222,ACTIVE
d0017bd8-fe08-4e56-a8ce-6bd191b70a7c,e8ab063e-9ef5-48f5-a288-111111111111,NULL,REFUND,2017-12-15 01:35:56,4925570.12,2017-12-06 13:17:13,2017-12-21 14:34:02,SND-2211-2222,ACTIVE
f7a7de23-a6e4-4882-9906-c062b7e30aba,e8ab063e-9ef5-48f5-a288-222222222222,NULL,EXPENSE,2017-12-25 10:37:06,2229789,2017-12-25 07:55:18,2017-12-11 07:41:51,SND-2211-1111,ACTIVE
ced0cd16-04ac-425e-9374-7493e636a601,e8ab063e-9ef5-48f5-a288-222222222222,NULL,DEPOSIT,2017-12-13 10:59:09,4737503,2017-12-18 18:07:22,2017-12-07 10:28:32,SND-2211-6666,ACTIVE
92927aa9-9279-49a5-b82d-db9e32594638,e8ab063e-9ef5-48f5-a288-444444444444,NULL,PAYMENT,2017-12-02 15:27:21,2189825,2017-12-16 04:02:00,2017-12-07 18:50:10,SND-2211-4444,ACTIVE
76a97b38-1750-4285-becd-1a2f620fd05d,e8ab063e-9ef5-48f5-a288-111111111111,NULL,DEPOSIT,2017-12-21 04:21:33,330791.02,2017-12-25 04:22:13,2017-12-28 23:06:31,SND-2211-1111,ACTIVE
f804f5c4-5523-43a1-8202-5b091786f0e6,e8ab063e-9ef5-48f5-a288-333333333333,NULL,EXPENSE,2017-12-20 18:11:25,631126.18,2017-12-04 23:58:59,2017-12-03 02:54:44,SND-2211-6666,ACTIVE
b1145830-26b8-466d-be15-ba6df59b907f,e8ab063e-9ef5-48f5-a288-222222222222,NULL,DEPOSIT,2017-12-16 20:55:48,1538093.78,2017-12-07 02:52:54,2017-12-11 10:43:21,SND-2211-1111,ACTIVE
9901b1cc-ad6f-4375-9410-4a32bb24386d,e8ab063e-9ef5-48f5-a288-333333333333,NULL,REFUND,2017-12-17 13:02:14,3169800.39,2017-12-21 03:29:48,2017-12-02 14:33:13,SND-2211-6666,ACTIVE
80c887d8-44e4-4538-8471-24ca14f426f2,e8ab063e-9ef5-48f5-a288-333333333333,NULL,EXPENSE,2017-12-27 02:47:10,1335387.47,2017-12-01 11:31:23,2017-12-29 22:02:20,SND-2211-6666,ACTIVE
8dae5d8e-98c0-4278-a16b-9c4ee33efe61,e8ab063e-9ef5-48f5-a288-222222222222,NULL,EXPENSE,2017-12-17 13:33:33,1507342.58,2017-12-04 14:12:00,2017-12-21 16:35:02,SND-2211-1111,ACTIVE
04b5be9f-fd0a-48c4-bf89-e7ec33374aea,e8ab063e-9ef5-48f5-a288-444444444444,NULL,PAYMENT,2017-12-07 08:04:26,4582504,2017-12-24 17:34:56,2017-12-11 13:53:05,SND-2211-1111,ACTIVE
391170e2-3253-4d8d-8206-e90cdb5d58f6,e8ab063e-9ef5-48f5-a288-222222222222,NULL,PAYMENT,2017-12-19 17:27:08,4510124,2017-12-24 18:22:01,2017-12-29 03:52:19,SND-2211-3333,ACTIVE
c4821720-63bc-46f3-91a7-50e3ac26a469,e8ab063e-9ef5-48f5-a288-444444444444,NULL,DEPOSIT,2017-12-10 23:13:35,3571739.74,2017-12-26 19:06:46,2017-12-03 21:57:37,SND-2211-6666,ACTIVE
81f00d20-f59b-442c-b5a6-382561ebe791,e8ab063e-9ef5-48f5-a288-222222222222,NULL,PAYMENT,2017-12-25 04:23:04,4142846.97,2017-12-27 03:51:39,2017-12-02 08:03:20,SND-2211-1111,ACTIVE
cefea156-e606-48a7-b610-5a7deb3dd38c,e8ab063e-9ef5-48f5-a288-444444444444,NULL,PAYMENT,2017-12-30 18:12:44,2705615.03,2017-12-12 07:02:37,2017-12-08 18:05:45,SND-2211-1111,ACTIVE
9e79bd8b-353c-4f76-95cf-eab6e2835fa5,e8ab063e-9ef5-48f5-a288-333333333333,NULL,DEPOSIT,2017-12-26 09:53:59,3552522.45,2017-12-28 01:01:06,2017-12-08 15:22:43,SND-2211-4444,ACTIVE
64475c14-094a-48c2-911e-9db61a539ab5,e8ab063e-9ef5-48f5-a288-111111111111,NULL,REFUND,2017-12-11 23:13:45,822648.76,2017-12-25 10:50:40,2017-12-09 23:20:16,SND-2211-4444,ACTIVE
76189f7a-3ee4-4aaf-8864-c1289dcdf1f3,e8ab063e-9ef5-48f5-a288-111111111111,NULL,REFUND,2017-12-09 12:49:39,2188680,2017-12-22 11:19:23,2017-12-08 23:27:28,SND-2211-1111,ACTIVE
9a4f4adf-f5e5-49db-8d9b-b633054a2692,e8ab063e-9ef5-48f5-a288-111111111111,NULL,REFUND,2017-12-07 01:16:54,4788202,2017-12-24 19:56:11,2017-12-25 00:52:49,SND-2211-4444,ACTIVE
b3d30acd-1b53-4c1f-a6b5-668c5345f885,e8ab063e-9ef5-48f5-a288-222222222222,NULL,EXPENSE,2017-12-24 06:18:58,1139670.67,2017-12-20 04:45:17,2017-12-28 04:40:09,SND-2211-3333,ACTIVE
740331f9-6bec-4710-8d40-0caf52589596,e8ab063e-9ef5-48f5-a288-111111111111,NULL,REFUND,2017-12-30 18:42:50,3790128.46,2017-12-26 16:46:33,2017-12-30 06:20:14,SND-2211-2222,ACTIVE
b43794f0-13e1-4efa-a1c7-b0ad331d6e00,e8ab063e-9ef5-48f5-a288-333333333333,NULL,REFUND,2017-12-13 18:23:12,3067459.94,2017-12-22 04:27:05,2017-12-08 18:17:31,SND-2211-1111,ACTIVE
bc22109f-64f6-4a35-964c-1c4618a7fe00,e8ab063e-9ef5-48f5-a288-444444444444,NULL,PAYMENT,2017-12-26 23:48:40,3447449.96,2017-12-06 21:49:51,2017-12-26 05:02:12,SND-2211-1111,ACTIVE
5e9047de-5575-4703-a56d-f26b27be7127,e8ab063e-9ef5-48f5-a288-333333333333,NULL,PAYMENT,2017-12-07 07:03:10,3845621.77,2017-12-12 07:52:12,2017-12-17 14:12:49,SND-2211-1111,ACTIVE
20fd3ca6-176f-4a43-8d56-5e9429e13f82,e8ab063e-9ef5-48f5-a288-444444444444,NULL,DEPOSIT,2017-12-18 18:32:41,4987587.98,2017-12-14 10:00:22,2017-12-20 01:18:38,SND-2211-6666,ACTIVE
787e74fd-9cb5-4339-859c-53c4338755b3,e8ab063e-9ef5-48f5-a288-111111111111,NULL,REFUND,2017-12-27 04:22:51,4657869.63,2017-12-11 11:10:43,2017-12-27 20:51:09,SND-2211-1111,ACTIVE
8926af4b-6086-459f-b65a-3139a69fbd7f,e8ab063e-9ef5-48f5-a288-444444444444,NULL,EXPENSE,2017-12-05 04:38:29,619421.41,2017-12-28 20:50:48,2017-12-20 06:10:12,SND-2211-1111,ACTIVE
a75e564f-2427-41d4-a06d-f98ff654abea,e8ab063e-9ef5-48f5-a288-222222222222,NULL,EXPENSE,2017-12-22 15:37:13,364876.7,2017-12-08 23:15:09,2017-12-10 05:03:45,SND-2211-4444,ACTIVE
a28422c5-05ce-4107-9694-70bd301bb7c4,e8ab063e-9ef5-48f5-a288-111111111111,NULL,DEPOSIT,2017-12-24 23:29:33,882461.38,2017-12-20 21:08:39,2017-12-12 12:08:22,SND-2211-6666,ACTIVE
646eebe0-1bbd-478e-830b-3105d6fff91a,e8ab063e-9ef5-48f5-a288-333333333333,NULL,REFUND,2017-12-11 09:00:34,1740115.67,2017-12-27 20:29:52,2017-12-21 14:20:55,SND-2211-3333,ACTIVE
310a9971-abf4-46a4-8f77-e69be9d369d4,e8ab063e-9ef5-48f5-a288-444444444444,NULL,DEPOSIT,2017-12-18 09:46:16,1863754.91,2017-12-17 16:09:19,2017-12-24 04:44:10,SND-2211-2222,ACTIVE
3a2bed8f-f1f8-41fa-ad28-d6a7ae743c70,e8ab063e-9ef5-48f5-a288-111111111111,NULL,REFUND,2017-12-19 01:19:44,3946638.35,2017-12-06 11:02:07,2017-12-17 10:16:10,SND-2211-6666,ACTIVE
27c367e1-97c9-4531-8ac3-01d04536214e,e8ab063e-9ef5-48f5-a288-444444444444,NULL,REFUND,2017-12-12 07:04:53,371259.56,2017-12-27 20:56:25,2017-12-28 11:44:06,SND-2211-6666,ACTIVE
50fc19e4-8493-4400-a2ec-bfbe31cc6b37,e8ab063e-9ef5-48f5-a288-444444444444,NULL,REFUND,2017-12-30 06:44:37,4242019.51,2017-12-07 02:48:17,2017-12-18 08:45:11,SND-2211-2222,ACTIVE
63ba7e81-2237-46ab-afc3-960a41c6ea30,e8ab063e-9ef5-48f5-a288-444444444444,NULL,EXPENSE,2017-12-08 12:29:43,4408551,2017-12-10 02:28:35,2017-12-28 23:49:49,SND-2211-6666,ACTIVE
3d790213-c37e-40d0-872b-552e12745f77,e8ab063e-9ef5-48f5-a288-444444444444,NULL,DEPOSIT,2017-12-19 01:03:44,179148.32,2017-12-16 01:22:21,2017-12-29 12:52:46,SND-2211-6666,ACTIVE
0c46ce35-a26f-4061-b685-97a55e553013,e8ab063e-9ef5-48f5-a288-222222222222,NULL,REFUND,2017-12-21 09:50:05,1682546,2017-12-12 03:58:57,2017-12-14 00:28:27,SND-2211-5555,ACTIVE
a0da8487-12aa-4c75-87d8-1b85da27172d,e8ab063e-9ef5-48f5-a288-222222222222,NULL,DEPOSIT,2017-12-13 11:45:02,1582327,2017-12-21 11:37:18,2017-12-12 08:29:53,SND-2211-4444,ACTIVE
c05f18eb-5136-4950-9c10-870a75c44b0a,e8ab063e-9ef5-48f5-a288-444444444444,NULL,EXPENSE,2017-12-10 12:18:57,3979703.64,2017-12-06 18:40:41,2017-12-22 16:37:51,SND-2211-6666,ACTIVE
209bc6c9-2804-43e0-9462-ec9e38dcede1,e8ab063e-9ef5-48f5-a288-222222222222,NULL,DEPOSIT,2017-12-03 18:46:09,4437058.86,2017-12-03 22:43:30,2017-12-07 09:01:34,SND-2211-3333,ACTIVE
38675e50-e83f-46f8-9f81-e88cbfdbc67e,e8ab063e-9ef5-48f5-a288-333333333333,NULL,PAYMENT,2017-12-17 14:30:35,148978.07,2017-12-23 03:27:19,2017-12-12 20:18:14,SND-2211-3333,ACTIVE
370811c4-94a3-41ac-bb7c-3f01ae53f423,e8ab063e-9ef5-48f5-a288-222222222222,NULL,DEPOSIT,2017-12-04 01:52:19,806414.17,2017-12-30 09:03:06,2017-12-21 03:12:51,SND-2211-1111,ACTIVE
b97ed030-f25a-4255-97c3-95bb3ee8d643,e8ab063e-9ef5-48f5-a288-333333333333,NULL,DEPOSIT,2017-12-27 01:16:45,1490915.01,2017-12-17 15:42:07,2017-12-14 15:26:18,SND-2211-1111,ACTIVE
2a8ac6d6-fc33-4e7a-8706-e33c3abd4278,e8ab063e-9ef5-48f5-a288-111111111111,NULL,EXPENSE,2017-12-19 01:17:54,4148013,2017-12-19 19:18:57,2017-12-30 01:25:04,SND-2211-2222,ACTIVE
97ef9699-710f-47ec-af65-92afe406f73a,e8ab063e-9ef5-48f5-a288-444444444444,NULL,EXPENSE,2017-12-15 11:11:26,1791651.04,2017-12-19 16:25:12,2017-12-22 07:45:37,SND-2211-2222,ACTIVE
73542a6e-b797-4f19-9f24-3a43d2cce585,e8ab063e-9ef5-48f5-a288-222222222222,NULL,REFUND,2017-12-08 04:42:43,3525386.56,2017-12-26 22:56:22,2017-12-24 07:19:23,SND-2211-4444,ACTIVE
fee4877b-fe47-4102-a96f-4fa3c27c39ed,e8ab063e-9ef5-48f5-a288-444444444444,NULL,DEPOSIT,2017-12-30 15:19:13,3141357.84,2017-12-22 18:55:47,2017-12-02 13:02:10,SND-2211-6666,ACTIVE
ca96625d-0489-4c47-97e6-4f0dfbca7c0b,e8ab063e-9ef5-48f5-a288-111111111111,NULL,EXPENSE,2017-12-12 16:26:53,3962777,2017-12-08 11:05:07,2017-12-12 01:59:10,SND-2211-2222,ACTIVE
bc5e2cd6-c72d-41ce-91ba-91c367f89cd8,e8ab063e-9ef5-48f5-a288-444444444444,NULL,PAYMENT,2017-12-30 21:29:08,1314981.53,2017-12-12 23:32:50,2017-12-12 14:44:42,SND-2211-6666,ACTIVE
b84580b8-8842-4102-bd42-4c84de29e54a,e8ab063e-9ef5-48f5-a288-444444444444,NULL,DEPOSIT,2017-12-26 20:40:04,4995223,2017-12-29 03:58:00,2017-12-04 00:20:00,SND-2211-4444,ACTIVE
a14c9194-7ad7-42eb-8482-32431ce7d461,e8ab063e-9ef5-48f5-a288-111111111111,NULL,REFUND,2017-12-16 18:38:44,1686548.96,2017-12-15 10:46:46,2017-12-01 03:18:20,SND-2211-4444,ACTIVE
a98676b2-81c8-4333-a1ea-09e3dca8501c,e8ab063e-9ef5-48f5-a288-333333333333,NULL,PAYMENT,2017-12-24 16:12:27,1210592.92,2017-12-20 05:36:13,2017-12-21 12:22:20,SND-2211-3333,ACTIVE
4ac100cc-a497-4171-9eee-42d2f3e6981d,e8ab063e-9ef5-48f5-a288-333333333333,NULL,PAYMENT,2017-12-18 08:08:51,554744.54,2017-12-23 18:10:30,2017-12-02 14:17:22,SND-2211-6666,ACTIVE
b4681a73-5499-4bc3-b03e-76cb9f79f672,e8ab063e-9ef5-48f5-a288-222222222222,NULL,REFUND,2017-12-22 17:54:17,2516920.09,2017-12-29 17:32:38,2017-12-07 13:29:50,SND-2211-5555,ACTIVE
3597583f-69d7-4e9a-86d7-5e03d1132b27,e8ab063e-9ef5-48f5-a288-333333333333,NULL,REFUND,2017-12-07 01:28:02,2696634.41,2017-12-22 03:06:54,2017-12-03 15:31:57,SND-2211-6666,ACTIVE
33f064dc-880f-4594-9788-82e9b3e6ae0f,e8ab063e-9ef5-48f5-a288-222222222222,NULL,REFUND,2017-12-24 17:21:18,4416887.53,2017-12-11 04:53:12,2017-12-01 20:03:26,SND-2211-6666,ACTIVE
52df410a-b022-4499-8854-e67d513b1afa,e8ab063e-9ef5-48f5-a288-222222222222,NULL,REFUND,2017-12-14 14:14:16,4821519.16,2017-12-29 19:39:52,2017-12-13 17:38:19,SND-2211-1111,ACTIVE
601e4cc1-2dc1-4660-a042-fa0f7d217169,e8ab063e-9ef5-48f5-a288-111111111111,NULL,PAYMENT,2017-12-27 09:17:19,2161913.94,2017-12-23 08:49:38,2017-12-28 10:47:08,SND-2211-4444,ACTIVE
12b1d533-0a65-4333-a51f-0a1b69feb158,e8ab063e-9ef5-48f5-a288-111111111111,NULL,EXPENSE,2017-12-23 14:05:14,2179902.22,2017-12-28 13:15:02,2017-12-06 11:53:59,SND-2211-4444,ACTIVE
270d56a4-e033-4369-ad61-2afe8d8d3822,e8ab063e-9ef5-48f5-a288-111111111111,NULL,REFUND,2017-12-01 11:17:37,4343770,2017-12-02 18:30:24,2017-12-01 09:17:43,SND-2211-3333,ACTIVE
9baf580d-a296-4b73-ac10-ab82522a3daf,e8ab063e-9ef5-48f5-a288-333333333333,NULL,REFUND,2017-12-04 16:50:54,480032.15,2017-12-08 08:25:25,2017-12-01 05:54:18,SND-2211-1111,ACTIVE
00f30a57-0fd4-4628-80a3-241b4a9cac79,e8ab063e-9ef5-48f5-a288-222222222222,NULL,PAYMENT,2017-12-06 08:16:26,964997.45,2017-12-24 14:21:44,2017-12-20 15:57:46,SND-2211-2222,ACTIVE
4ed82f92-6814-4e81-b09b-4654e4885edb,e8ab063e-9ef5-48f5-a288-222222222222,NULL,EXPENSE,2017-12-21 09:19:31,2678384.59,2017-12-18 02:44:19,2017-12-07 17:30:01,SND-2211-1111,ACTIVE
a4eff352-0b9d-42f4-9677-6592a39aabfd,e8ab063e-9ef5-48f5-a288-333333333333,NULL,EXPENSE,2017-12-04 07:00:21,2649226.16,2017-12-16 09:05:57,2017-12-23 05:35:23,SND-2211-3333,ACTIVE
eff3aa53-291b-4b91-abfa-0e8762bf7c50,e8ab063e-9ef5-48f5-a288-222222222222,NULL,DEPOSIT,2017-12-21 21:04:20,1603947.43,2017-12-21 01:43:03,2017-12-19 03:09:42,SND-2211-6666,ACTIVE
93ab3a31-e4a2-4de7-ac46-564cc6426e1e,e8ab063e-9ef5-48f5-a288-111111111111,NULL,PAYMENT,2017-12-04 11:35:20,946680,2017-12-22 14:09:32,2017-12-30 11:32:05,SND-2211-6666,ACTIVE
77aab0a2-d0bf-4d13-8fb1-3fddcf382132,e8ab063e-9ef5-48f5-a288-222222222222,NULL,PAYMENT,2017-12-15 09:41:43,3618119.12,2017-12-01 23:25:26,2017-12-02 12:33:24,SND-2211-1111,ACTIVE
d7f30ecb-0516-4bc5-8182-98fc53e89616,e8ab063e-9ef5-48f5-a288-222222222222,NULL,PAYMENT,2017-12-25 13:56:34,1763804.49,2017-12-29 08:57:05,2017-12-23 01:54:30,SND-2211-6666,ACTIVE
5ac66de6-99eb-45a7-bfb9-18aa15ad2321,e8ab063e-9ef5-48f5-a288-444444444444,NULL,PAYMENT,2017-12-03 15:52:13,1545223.17,2017-12-06 20:40:52,2017-12-21 01:45:32,SND-2211-1111,ACTIVE
ad5242d5-a4f3-4842-96e3-0500d77f4835,e8ab063e-9ef5-48f5-a288-111111111111,NULL,PAYMENT,2017-12-18 14:32:28,1576445.82,2017-12-12 18:15:34,2017-12-01 13:37:42,SND-2211-3333,ACTIVE
4b0e19a0-9ef2-406e-a8c2-3ce898486f96,e8ab063e-9ef5-48f5-a288-111111111111,NULL,EXPENSE,2017-12-06 08:57:14,3209803.93,2017-12-30 04:33:22,2017-12-23 20:40:50,SND-2211-1111,ACTIVE
5b34b27a-b837-4aa2-b0e3-28a387b671a8,e8ab063e-9ef5-48f5-a288-333333333333,NULL,PAYMENT,2017-12-11 06:58:19,4089201.73,2017-12-20 23:50:31,2017-12-09 23:12:52,SND-2211-1111,ACTIVE
